time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666606376.565562,19378.94,51.93321436,-0.3866428720000012,-1.995170385996351e-05,1500.7212053858225,0.0774408303749236,-0.1937018344565331,1.310271980270957
1666606386.5614588,19378.94,51.93321436,-0.3866428720000012,-1.995170385996351e-05,1500.3345625138218,0.0774208786710636,-6.821210263296962e-13,1.116570145814424
1666606396.660116,19385.76,57.02179883,-1.404359766000001,-7.24428532077154e-05,1499.458213140358,0.0773484358178558,-6.821210263296962e-13,1.1165701458137418
1666606406.6012447,19385.76,57.02179883,-1.404359766000001,-7.24428532077154e-05,1498.0538533743563,0.077275992964648,0.5280103925363164,1.1165701458130597
1666606416.5882068,19385.76,57.02179883,-1.404359766000001,-7.24428532077154e-05,1496.6494936083543,0.0772035501114402,-1.8189894035458565e-12,1.6445805383493752
1666606426.7124422,19381.65,53.45435956,-0.6908719120000004,-3.564567062143834e-05,1495.641315105395,0.0771679044408187,-2.0463630789890885e-12,1.6445805383475562
1666606437.230289,19381.65,53.45435956,-0.6908719120000004,-3.564567062143834e-05,1494.950443193394,0.0771322587701972,-0.3173065909593333,1.64458053834551
1666606447.2879784,19381.65,53.45435956,-0.6908719120000004,-3.564567062143834e-05,1494.259571281393,0.0770966130995757,-1.1368683772161605e-12,1.3272739473861763
1666606457.366005,19380.14,52.2437324,-0.4487464800000005,-2.3154965856799825e-05,1493.6944089156111,0.0770734581337189,-1.1368683772161605e-12,1.3272739473850397
1666606467.3096793,19380.14,52.2437324,-0.4487464800000005,-2.3154965856799825e-05,1493.245662435611,0.0770503031678621,-0.116415885781862,1.3272739473839028
1666606477.4883678,19380.14,52.2437324,-0.4487464800000005,-2.3154965856799825e-05,1492.796915955611,0.0770271482020053,-2.273736754432321e-13,1.2108580616020408
1666606487.3063204,19381.77,53.4311312,-0.6862262400000017,-3.5405757059339864e-05,1492.2362439671804,0.0769917424449459,0.0,1.2108580616018134
1666606497.253563,19381.77,53.4311312,-0.6862262400000017,-3.5405757059339864e-05,1491.5500177271792,0.0769563366878865,0.1255542515693832,1.2108580616018123
1666606507.3167448,19381.77,53.4311312,-0.6862262400000017,-3.5405757059339864e-05,1490.863791487178,0.0769209309308271,-1.1368683772161605e-12,1.3364123131711958
1666606517.344983,19384.48,55.27976952,-1.0559539040000008,-5.447419296261756e-05,1490.0162933059992,0.0768664567378644,-1.1368683772161605e-12,1.336412313170059
1666606527.6190434,19384.48,55.27976952,-1.0559539040000008,-5.447419296261756e-05,1488.9603394019975,0.0768119825449017,0.2084557228210997,1.336412313168922
