Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668463336.0,0.046109,43.00032298,0.5,0.5,500.0,10843.869960311436,1000.0
1668463394.0,0.045828,30.39484033,0.3039484033,0.6960515967,500.0,10843.869960311436,996.9528725411526
1668463454.0,0.0459,35.77817141,0.3577817141,0.6422182859000001,500.0,10843.869960311436,997.7336311782948
1668463514.0,0.045979,42.06746401,0.4206746401,0.5793253599,500.0,10843.869960311436,998.5902969051594
1668463574.0,0.045973,41.69124397,0.4169124397,0.5830875603,500.0,10843.869960311436,998.5252336853976
1668463634.0,0.045988,42.74473891,0.4274473891,0.5725526109,500.0,10843.869960311436,998.6878917348024
1668463694.0,0.045931,39.93873492,0.3993873492,0.6006126508,398.6164482028237,13051.171168584198,998.0697911470644
1668463754.0,0.045934,40.80790702,0.4080790702,0.5919209298,407.3073700953888,12861.966616562491,998.1089446605704
1668463814.0,0.045988,44.58734491,0.4458734491,0.5541265509,445.3399574419164,12034.955497432988,998.8034908578646
1668463874.0,0.04602,46.87885067,0.4687885067,0.5312114933000001,468.4081361281124,11533.691293039334,999.1886094337824
1668463934.0,0.04602,46.87885067,0.4687885067,0.5312114933000001,468.4081361281125,11533.691293039334,999.1886094337826
1668463994.0,0.04602,46.87885067,0.4687885067,0.5312114933000001,468.40813612811246,11533.691293039334,999.1886094337826
1668464054.0,0.046034,47.70780777,0.4770780777,0.5229219222999999,476.7680156461973,11352.089009551371,999.3500811118852
1668464115.0,0.046034,47.70780777,0.4770780777,0.5229219222999999,476.7680156461973,11352.089009551371,999.3500811118852
1668464174.0,0.046034,47.70780777,0.4770780777,0.5229219222999999,476.7680156461973,11352.089009551371,999.3500811118852
1668464234.0,0.046059,49.17659295,0.4917659295,0.5082340705,491.5858857989753,11030.374031962236,999.633883337124
1668464294.0,0.04607,49.82974505,0.4982974505,0.5017025495,498.1754759801434,10887.339732392713,999.7552174514756
1668464354.0,0.046055,48.87642531,0.4887642531,0.5112357469,488.5647920034105,11096.018138140906,999.59190735549
1668464414.0,0.046046,48.78884351,0.4878884351,0.5121115649,487.64060884796686,11116.08900543543,999.4920431922468
1668464474.0,0.046034,48.01150671,0.4801150671,0.5198849328999999,479.8071453613368,11286.255914385987,999.3586501241814
1668464534.0,0.046,45.93775782,0.4593775782,0.5406224218,458.9066782483651,11740.613895102764,998.9749174230922
1668464594.0,0.046034,48.34070376,0.4834070376,0.5165929624000001,483.1044723112113,11214.963418002228,999.3740982955258
1668464654.0,0.046091,52.17826974,0.5217826973999999,0.4782173026,521.7896638305509,10375.64139159057,1000.013351210352
1668464714.0,0.046091,52.17826974,0.5217826973999999,0.4782173026,521.7896638305509,10375.64139159057,1000.013351210352
1668464774.0,0.046097,52.57761801,0.5257761801,0.4742238198999999,525.8159314389603,10288.298015483462,1000.0756050587016
1668464834.0,0.046229,60.8959258,0.6089592580000001,0.3910407419999999,609.832298771426,8470.902715293847,1001.4336603967452
1668464894.0,0.046097,52.53663382,0.5253663382,0.4746336618,525.5320919302771,10299.659615767823,1000.3155012383264
1668464954.0,0.046196,59.45039105,0.5945039105,0.4054960895,595.2976728238735,8789.451353286302,1001.3351675402876
1668465014.0,0.046162,57.32518334,0.5732518334000001,0.4267481665999999,573.8459092908691,9254.157465088312,1001.0363261942758
1668465074.0,0.046162,57.32518334,0.5732518334000001,0.4267481665999999,573.8459092908691,9254.157465088312,1001.0363261942758
1668465135.0,0.046162,57.32518334,0.5732518334000001,0.4267481665999999,573.8459092908691,9254.157465088312,1001.0363261942758
1668465194.0,0.046154,56.51325986,0.5651325986,0.4348674014,565.6764217067195,9431.162439394971,1000.9622929345552
1668465254.0,0.046162,54.68978693,0.5468978693,0.4531021307,547.4654083166955,9825.66470077931,1001.0377422340702
1668465314.0,0.046191,57.32448238,0.5732448238,0.4267551762,574.0030469955927,9251.145017748046,1001.3226865103928
1668465374.0,0.046191,57.32448238,0.5732448238,0.4267551762,574.0030469955926,9251.145017748047,1001.3226865103928
1668465434.0,0.046299,64.23476371,0.6423476371,0.3576523629,643.8390463779778,7742.775519867205,1002.3218101723096
1668465494.0,0.046281,63.24277109,0.6324277108999999,0.3675722891,633.8079465680531,7959.51888777033,1002.182440212952
1668465554.0,0.04626,61.44199368,0.6144199368000001,0.3855800631999999,615.6581713487801,8351.861629215922,1002.0152903163088
1668465614.0,0.046298,63.8728785,0.638728785,0.361271215,640.2187227635329,7821.373240629961,1002.332661058219
1668465674.0,0.04626,61.44199368,0.6144199368000001,0.3855800631999999,615.6705571691832,8352.029652094503,1002.035448875075
1668465734.0,0.046412,70.86711397,0.7086711397000001,0.2913288602999999,711.0132676146989,6297.761134350909,1003.3049573821934
1668465794.0,0.046301,61.55684146,0.6155684146,0.3844315854,617.1725279611701,8324.515192654806,1002.6059058962804
1668465854.0,0.046308,62.02842561,0.6202842561,0.3797157438999999,621.9368034603366,8221.6328505289,1002.664177502629
1668465914.0,0.046374,66.27868001,0.6627868001,0.3372131999,664.9122283039535,7294.919070315488,1003.206805270764
1668465974.0,0.046297,57.6335353,0.5763353529999999,0.423664647,577.8598156264006,9175.222603536924,1002.6450965023496
1668466035.0,0.046256,53.90993993,0.5390993993,0.4609006007,540.3225685987527,9986.7334783996,1002.2689123756046
1668466094.0,0.046181,47.82316023,0.4782316023,0.5217683977,478.9584700343798,11315.507185430042,1001.5199073647244
1668466154.0,0.046153,47.74429327,0.4774429327,0.5225570673,478.0173314794496,11335.898894634862,1001.2030731635324
1668466214.0,0.046016,38.23663023,0.3823663023,0.6176336977,382.2324951300647,13417.453926566905,999.6500550149674
1668466274.0,0.046016,38.23663023,0.3823663023,0.6176336977,382.2324951300647,13417.453926566905,999.6500550149674
1668466335.0,0.046124,46.50040418,0.4650040418,0.5349959582,465.5151463606563,11611.82884568512,1001.0991400390368
1668466394.0,0.046124,46.50040418,0.4650040418,0.5349959582,465.5151463606563,11611.82884568512,1001.0991400390368
1668466454.0,0.046053,42.19591325,0.4219591324999999,0.5780408675,422.07504475428897,12555.09207731753,1000.2747001909931
1668466514.0,0.046077,44.27867549,0.4427867548999999,0.5572132451,443.0418099896215,12100.054526362988,1000.5760224008488
1668466574.0,0.046044,42.79465904,0.4279465904,0.5720534096000001,428.0222173788564,12426.255390987377,1000.176720601479
1668466634.0,0.045988,38.60576909,0.3860576909,0.6139423091,385.8572691654259,13343.123883059883,999.4808502995838
1668466694.0,0.045992,39.06379402,0.3906379402,0.6093620598,390.45598995209207,13243.134302553142,999.534222795116
1668466754.0,0.046005,40.35303297,0.4035303297,0.5964696703,403.4118465535143,12961.51585670112,999.7063835410494
1668466814.0,0.046169,53.67000382,0.5367000382,0.4632999618,537.6833113883542,10053.255664042848,1001.8320721415485
1668466874.0,0.046071,46.92763287,0.4692763286999999,0.5307236713000001,469.6737368073679,11529.44620865847,1000.8468530864724
1668466934.0,0.045733,34.71499169,0.3471499168999999,0.6528500831,346.09107503148067,14231.710695481712,996.9499002679458
1668466994.0,0.045814,38.98371331,0.3898371331,0.6101628669,389.0974829578144,13292.993099848636,998.1026688342796
